CO_ANO,CO_MES,KG_LIQUIDO,KG_LIQUIDO_pred_mm,KG_LIQUIDO_pred_s_mm,erro_mm,erro_s_mm,train_size_anos,ad,mm,date,CO_MES_1,CO_MES_2,CO_MES_3,CO_MES_4,CO_MES_5,CO_MES_6,CO_MES_7,CO_MES_8,CO_MES_9,CO_MES_10,CO_MES_11,CO_MES_12,md
2018.0,1.0,66944913.0,124768842,155454854,57823929.0,88509941.0,13.0,8,,,,,,,,,,,,,,,
2018.0,1.0,66944913.0,124795138,147258914,57850225.0,80314001.0,14.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,57993439,37099203,12615924.0,8278312.0,5.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,55686219,40753276,10308704.0,4624239.0,6.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,55741689,45167212,10364174.0,210303.0,7.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,55983282,43157498,10605767.0,2220017.0,8.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,51384807,44832986,6007292.0,544529.0,9.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,62603003,38434012,17225488.0,6943503.0,10.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,57326479,41125207,11948964.0,4252308.0,11.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,54595469,37537287,9217954.0,7840228.0,12.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,55743321,37476696,10365806.0,7900819.0,13.0,8,,,,,,,,,,,,,,,
2018.0,6.0,45377515.0,54906956,42917741,9529441.0,2459774.0,14.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,98794246,85684761,93897440.0,107006925.0,5.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,93674446,81315942,99017240.0,111375744.0,6.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,91133575,81919288,101558111.0,110772398.0,7.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,101025900,84077556,91665786.0,108614130.0,8.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,92998770,84929281,99692916.0,107762405.0,9.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,95644265,78313223,97047421.0,114378463.0,10.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,95739969,84645747,96951717.0,108045939.0,11.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,101158786,78524486,91532900.0,114167200.0,12.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,95393574,82147775,97298112.0,110543911.0,13.0,8,,,,,,,,,,,,,,,
2018.0,7.0,192691686.0,99314666,85845813,93377020.0,106845873.0,14.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,136433637,114587703,11450984.0,33296918.0,5.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,133497395,115865614,14387226.0,32019007.0,6.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,137932937,122757507,9951684.0,25127114.0,7.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,139924599,101647442,7960022.0,46237179.0,8.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,143151094,121411113,4733527.0,26473508.0,9.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,131454412,126496122,16430209.0,21388499.0,10.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,125154804,126229618,22729817.0,21655003.0,11.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,142798425,128671172,5086196.0,19213449.0,12.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,149718042,133839813,1833421.0,14044808.0,13.0,8,,,,,,,,,,,,,,,
2018.0,8.0,147884621.0,141351495,118428943,6533126.0,29455678.0,14.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,140122957,131575809,65841823.0,74388971.0,5.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,143573834,109518927,62390946.0,96445853.0,6.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,141509234,126387617,64455546.0,79577163.0,7.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,138056637,116316830,67908143.0,89647950.0,8.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,135899554,126429881,70065226.0,79534899.0,9.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,139010417,133303397,66954363.0,72661383.0,10.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,145479968,126598733,60484812.0,79366047.0,11.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,134375931,118863301,71588849.0,87101479.0,12.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,142609526,120647019,63355254.0,85317761.0,13.0,8,,,,,,,,,,,,,,,
2018.0,9.0,205964780.0,147407925,134637361,58556855.0,71327419.0,14.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,95807936,105184966,132992146.0,123615116.0,5.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,126374378,108236404,102425704.0,120563678.0,6.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,132645072,119239226,96155010.0,109560856.0,7.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,133074368,120108328,95725714.0,108691754.0,8.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,117998177,109797077,110801905.0,119003005.0,9.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,115563072,120976938,113237010.0,107823144.0,10.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,117358474,129966305,111441608.0,98833777.0,11.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,121445333,114844113,107354749.0,113955969.0,12.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,124884536,111271613,103915546.0,117528469.0,13.0,8,,,,,,,,,,,,,,,
2018.0,11.0,228800082.0,116587957,114450942,112212125.0,114349140.0,14.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,194123393,175372560,83541187.0,64790354.0,5.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,198756359,187596210,88174153.0,77014004.0,6.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,195612024,198270832,85029818.0,87688626.0,7.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,195140020,187004321,84557814.0,76422115.0,8.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,192331495,198466044,81749289.0,87883838.0,9.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,193915241,188286454,83333035.0,77704248.0,10.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,194662486,197302704,84080280.0,86720498.0,11.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,188171398,185329161,77589192.0,74746955.0,12.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,199806322,195534581,89224116.0,84952375.0,13.0,8,,,,,,,,,,,,,,,
2018.0,12.0,110582206.0,196785634,182931881,86203428.0,72349675.0,14.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,68130589,75867791,18312008.0,26049210.0,5.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,67514435,74969292,17695854.0,25150711.0,6.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,67185352,90801035,17366771.0,40982454.0,7.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,65884038,80329584,16065457.0,30511003.0,8.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,66254933,89916535,16436352.0,40097954.0,9.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,72249232,72481773,22430651.0,22663192.0,10.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,69683174,76267184,19864593.0,26448603.0,11.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,71935717,74915188,22117136.0,25096607.0,12.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,68350919,76262042,18532338.0,26443461.0,13.0,8,,,,,,,,,,,,,,,
2019.0,4.0,49818581.0,66016586,77827245,16198005.0,28008664.0,14.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,52910484,61337082,31961529.0,23534931.0,5.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,56444969,57078877,28427044.0,27793136.0,6.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,61219097,65181728,23652916.0,19690285.0,7.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,48307258,70318173,36564755.0,14553840.0,8.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,51528792,59766974,33343221.0,25105039.0,9.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,51185057,62581054,33686956.0,22290959.0,10.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,51554358,63173320,33317655.0,21698693.0,11.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,56012414,67472213,28859599.0,17399800.0,12.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,49516770,64681092,35355243.0,20190921.0,13.0,8,,,,,,,,,,,,,,,
2019.0,5.0,84872013.0,56170682,61638269,28701331.0,23233744.0,14.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,146696675,75174975,67738386.0,3783314.0,5.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,171942008,68928169,92983719.0,10030120.0,6.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,162039859,72315710,83081570.0,6642579.0,7.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,161572039,73984141,82613750.0,4974148.0,8.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,165541509,72008854,86583220.0,6949435.0,9.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,160806885,69310905,81848596.0,9647384.0,10.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,164694887,73043474,85736598.0,5914815.0,11.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,169394348,76084296,90436059.0,2873993.0,12.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,156662232,73633267,77703943.0,5325022.0,13.0,8,,,,,,,,,,,,,,,
2019.0,6.0,78958289.0,155785766,71887028,76827477.0,7071261.0,14.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,132487635,125493991,5504019.0,12497663.0,5.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,137375613,118702298,616041.0,19289356.0,6.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,136024035,116974775,1967619.0,21016879.0,7.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,142888908,115650631,4897254.0,22341023.0,8.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,132428779,110239761,5562875.0,27751893.0,9.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,131607195,98358587,6384459.0,39633067.0,10.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,133392856,112144858,4598798.0,25846796.0,11.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,129375875,109670475,8615779.0,28321179.0,12.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,132834569,108599476,5157085.0,29392178.0,13.0,8,,,,,,,,,,,,,,,
2019.0,7.0,137991654.0,141232160,116238902,3240506.0,21752752.0,14.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,128125901,112764700,9028426.0,6332775.0,5.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,132562638,114146362,13465163.0,4951113.0,6.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,127447859,114156647,8350384.0,4940828.0,7.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,129106215,108412084,10008740.0,10685391.0,8.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,136243108,112900050,17145633.0,6197425.0,9.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,127490267,111354282,8392792.0,7743193.0,10.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,126323700,118047287,7226225.0,1050188.0,11.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,133209453,109190102,14111978.0,9907373.0,12.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,122724133,104657344,3626658.0,14440131.0,13.0,8,,,,,,,,,,,,,,,
2019.0,8.0,119097475.0,125580488,111788242,6483013.0,7309233.0,14.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,143523357,129311616,58826207.0,44614466.0,5.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,138752509,135761111,54055359.0,51063961.0,6.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,124746475,126419003,40049325.0,41721853.0,7.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,126717803,136182071,42020653.0,51484921.0,8.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,130116689,123753027,45419539.0,39055877.0,9.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,133288482,129692861,48591332.0,44995711.0,10.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,134001624,128092294,49304474.0,43395144.0,11.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,124946869,130961130,40249719.0,46263980.0,12.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,131935722,140341723,47238572.0,55644573.0,13.0,8,,,,,,,,,,,,,,,
2019.0,9.0,84697150.0,137449065,132364320,52751915.0,47667170.0,14.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,118732893,89382156,14358124.0,14992613.0,5.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,106376987,88709639,2002218.0,15665130.0,6.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,110346088,91610715,5971319.0,12764054.0,7.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,105817607,93866152,1442838.0,10508617.0,8.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,113060057,92058932,8685288.0,12315837.0,9.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,111607639,94140701,7232870.0,10234068.0,10.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,114629571,90007901,10254802.0,14366868.0,11.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,115138770,89907014,10764001.0,14467755.0,12.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,120376557,95906216,16001788.0,8468553.0,13.0,8,,,,,,,,,,,,,,,
2019.0,10.0,104374769.0,108864302,92031778,4489533.0,12342991.0,14.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,116537946,142290658,116712915.0,90960203.0,5.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,112747300,143079447,120503561.0,90171414.0,6.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,113172753,121575748,120078108.0,111675113.0,7.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,105967626,131180971,127283235.0,102069890.0,8.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,108541295,144259682,124709566.0,88991179.0,9.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,116469887,135177510,116780974.0,98073351.0,10.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,124183857,133825597,109067004.0,99425264.0,11.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,126379104,132568585,106871757.0,100682276.0,12.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,116749698,128126374,116501163.0,105124487.0,13.0,8,,,,,,,,,,,,,,,
2019.0,11.0,233250861.0,121161246,136991854,112089615.0,96259007.0,14.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,142939602,128560790,1743017.0,12635795.0,5.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,143917523,145392861,2720938.0,4196276.0,6.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,150154117,132592072,8957532.0,8604513.0,7.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,145216038,136273195,4019453.0,4923390.0,8.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,141368605,140137126,172020.0,1059459.0,9.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,143790136,140688559,2593551.0,508026.0,10.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,140509618,135827132,686967.0,5369453.0,11.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,147346163,129549497,6149578.0,11647088.0,12.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,130552453,128168083,10644132.0,13028502.0,13.0,8,,,,,,,,,,,,,,,
2019.0,12.0,141196585.0,141398916,143546770,202331.0,2350185.0,14.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,117538770,135622598,6031898.0,24115726.0,5.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,130180983,146045894,18674111.0,34539022.0,6.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,124331756,140927038,12824884.0,29420166.0,7.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,138749932,135764701,27243060.0,24257829.0,8.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,131757675,138187641,20250803.0,26680769.0,9.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,128222666,140792584,16715794.0,29285712.0,10.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,125282052,141796745,13775180.0,30289873.0,11.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,123961228,141829355,12454356.0,30322483.0,12.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,118776338,137889183,7269466.0,26382311.0,13.0,8,,,,,,,,,,,,,,,
2020.0,1.0,111506872.0,117286487,147567422,5779615.0,36060550.0,14.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,50175791,73896341,22817523.0,46538073.0,5.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,51996946,75445388,24638678.0,48087120.0,6.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,50440546,70335182,23082278.0,42976914.0,7.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,51481473,69352465,24123205.0,41994197.0,8.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,52183528,67346934,24825260.0,39988666.0,9.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,52362648,65925943,25004380.0,38567675.0,10.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,54080393,69572704,26722125.0,42214436.0,11.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,54119992,74173117,26761724.0,46814849.0,12.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,50971099,77454971,23612831.0,50096703.0,13.0,8,,,,,,,,,,,,,,,
2020.0,4.0,27358268.0,48147253,75500002,20788985.0,48141734.0,14.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,54894811,64125027,22884853.0,13654637.0,5.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,59064218,67961340,18715446.0,9818324.0,6.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,58926693,69706340,18852971.0,8073324.0,7.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,59275561,69790716,18504103.0,7988948.0,8.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,58320289,70928537,19459375.0,6851127.0,9.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,59406967,75889847,18372697.0,1889817.0,10.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,60893646,72253369,16886018.0,5526295.0,11.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,55736284,70591845,22043380.0,7187819.0,12.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,56484924,65055628,21294740.0,12724036.0,13.0,8,,,,,,,,,,,,,,,
2020.0,5.0,77779664.0,52219733,65661637,25559931.0,12118027.0,14.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,96721105,70906317,52939407.0,78754195.0,5.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,105114893,72733517,44545619.0,76926995.0,6.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,106206453,70801382,43454059.0,78859130.0,7.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,104390667,76428314,45269845.0,73232198.0,8.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,111297622,68047179,38362890.0,81613333.0,9.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,103417994,70763759,46242518.0,78896753.0,10.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,92583595,76095013,57076917.0,73565499.0,11.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,99273853,73720412,50386659.0,75940100.0,12.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,95837555,76878920,53822957.0,72781592.0,13.0,8,,,,,,,,,,,,,,,
2020.0,6.0,149660512.0,103393818,72839606,46266694.0,76820906.0,14.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,150634636,132674909,58327114.0,40367387.0,5.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,149391339,130787681,57083817.0,38480159.0,6.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,145687841,131327297,53380319.0,39019775.0,7.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,140907133,133011034,48599611.0,40703512.0,8.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,148428726,132564284,56121204.0,40256762.0,9.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,152819190,132926545,60511668.0,40619023.0,10.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,151687111,135179999,59379589.0,42872477.0,11.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,147064946,140091135,54757424.0,47783613.0,12.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,145870965,129103425,53563443.0,36795903.0,13.0,8,,,,,,,,,,,,,,,
2020.0,7.0,92307522.0,148035598,129439369,55728076.0,37131847.0,14.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,114826941,114931421,10605211.0,10709691.0,5.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,116412396,106596452,12190666.0,2374722.0,6.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,115168528,115496206,10946798.0,11274476.0,7.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,118987511,108637254,14765781.0,4415524.0,8.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,115245736,114386075,11024006.0,10164345.0,9.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,113164526,110065425,8942796.0,5843695.0,10.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,115022032,109075059,10800302.0,4853329.0,11.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,113545476,110374039,9323746.0,6152309.0,12.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,121515380,107822567,17293650.0,3600837.0,13.0,8,,,,,,,,,,,,,,,
2020.0,8.0,104221730.0,114706467,118144531,10484737.0,13922801.0,14.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,136804575,112237146,8030608.0,16536821.0,5.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,137006888,109474259,8232921.0,19299708.0,6.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,132298188,107709420,3524221.0,21064547.0,7.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,137436758,102619454,8662791.0,26154513.0,8.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,139142904,110247121,10368937.0,18526846.0,9.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,131911847,104429926,3137880.0,24344041.0,10.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,137030451,108257463,8256484.0,20516504.0,11.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,129704931,102272619,930964.0,26501348.0,12.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,133182972,109293296,4409005.0,19480671.0,13.0,8,,,,,,,,,,,,,,,
2020.0,9.0,128773967.0,137046151,106874040,8272184.0,21899927.0,14.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,107094131,119930620,14040082.0,26876571.0,5.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,107138157,113600161,14084108.0,20546112.0,6.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,112426206,109157734,19372157.0,16103685.0,7.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,114049372,114655440,20995323.0,21601391.0,8.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,112406786,120200696,19352737.0,27146647.0,9.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,113927512,116710808,20873463.0,23656759.0,10.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,109316627,110100707,16262578.0,17046658.0,11.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,109526580,112715664,16472531.0,19661615.0,12.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,108623548,116463614,15569499.0,23409565.0,13.0,8,,,,,,,,,,,,,,,
2020.0,10.0,93054049.0,107193283,115006483,14139234.0,21952434.0,14.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,193249514,206589455,43252812.0,29912871.0,5.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,176944370,191323657,59557956.0,45178669.0,6.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,177702089,196037333,58800237.0,40464993.0,7.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,180734623,193884923,55767703.0,42617403.0,8.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,176717557,187693003,59784769.0,48809323.0,9.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,189990368,203812347,46511958.0,32689979.0,10.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,171989331,204096093,64512995.0,32406233.0,11.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,190443890,196614039,46058436.0,39888287.0,12.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,184370114,204440084,52132212.0,32062242.0,13.0,8,,,,,,,,,,,,,,,
2020.0,11.0,236502326.0,177207430,185901097,59294896.0,50601229.0,14.0,8,,,,,,,,,,,,,,,
2020.0,12.0,91334750.0,140509200,142119174,49174450.0,50784424.0,5.0,8,,,,,,,,,,,,,,,
2020.0,12.0,91334750.0,144725989,142741666,53391239.0,51406916.0,6.0,8,,,,,,,,,,,,,,,
2020.0,12.0,91334750.0,147259696,147640765,55924946.0,56306015.0,7.0,8,,,,,,,,,,,,,,,
2020.0,12.0,91334750.0,139448113,140240283,48113363.0,48905533.0,8.0,8,,,,,,,,,,,,,,,
